user_id,exercise,muscle_group,difficulty,duration_min,rating,fitness_level
137,Plank,core,1,70,3,2
137,Row,back,2,88,4,2
137,Pull-ups,back,2,60,4,2
137,OHP,shoulders,3,47,3,2
137,Burpees,full,2,48,5,2
137,Lunges,legs,1,81,4,2
137,Deadlifts,back,3,53,3,2
137,Bench Press,chest,3,61,4,2
137,Push-ups,chest,1,52,4,2
138,Pull-ups,back,2,36,4,0
138,Pull-ups,back,2,87,4,0
138,Row,back,2,43,3,0
138,Pull-ups,back,2,83,4,0
138,Pull-ups,back,2,27,4,0
138,Plank,core,1,32,3,0
139,Push-ups,chest,1,35,4,0
139,Bench Press,chest,3,79,2,0
139,Squats,legs,2,36,2,0
139,Lunges,legs,1,83,3,0
139,Lunges,legs,1,79,4,0
139,Bench Press,chest,3,40,3,0
139,OHP,shoulders,3,76,1,0
139,Lunges,legs,1,40,5,0
139,Burpees,full,2,24,4,0
139,Pull-ups,back,2,77,2,0
139,OHP,shoulders,3,54,1,0
139,Push-ups,chest,1,76,3,0
139,OHP,shoulders,3,51,1,0
139,Row,back,2,84,4,0
139,Plank,core,1,57,4,0
139,Plank,core,1,56,5,0
139,OHP,shoulders,3,74,1,0
139,Lunges,legs,1,41,5,0
139,Burpees,full,2,66,3,0
139,OHP,shoulders,3,34,3,0
139,Push-ups,chest,1,80,5,0
139,Lunges,legs,1,46,3,0
140,Row,back,2,32,3,0
140,Burpees,full,2,71,2,0
140,Bench Press,chest,3,59,3,0
140,Burpees,full,2,88,2,0
140,Row,back,2,75,2,0
140,Deadlifts,back,3,27,1,0
140,Bench Press,chest,3,60,1,0
140,Burpees,full,2,89,4,0
140,Row,back,2,43,2,0
140,Burpees,full,2,30,4,0
140,Plank,core,1,36,5,0
140,Pull-ups,back,2,69,3,0
140,Plank,core,1,56,4,0
140,Squats,legs,2,78,4,0
140,Squats,legs,2,79,3,0
140,Deadlifts,back,3,37,1,0
140,Plank,core,1,21,4,0
140,Squats,legs,2,61,2,0
140,Pull-ups,back,2,47,2,0
140,Row,back,2,24,4,0
140,Burpees,full,2,51,3,0
140,Pull-ups,back,2,34,2,0
140,Deadlifts,back,3,72,3,0
140,Pull-ups,back,2,79,3,0
140,OHP,shoulders,3,66,2,0
140,Bench Press,chest,3,69,3,0
140,Squats,legs,2,47,3,0
141,Lunges,legs,1,79,5,1
141,Pull-ups,back,2,82,4,1
141,Squats,legs,2,84,5,1
141,Squats,legs,2,73,5,1
141,Push-ups,chest,1,23,5,1
141,Lunges,legs,1,70,5,1
141,Push-ups,chest,1,86,4,1
141,Bench Press,chest,3,53,3,1
141,Squats,legs,2,28,5,1
141,Burpees,full,2,72,5,1
141,Deadlifts,back,3,72,2,1
141,Deadlifts,back,3,38,3,1
141,Push-ups,chest,1,73,4,1
141,Row,back,2,74,5,1
141,Pull-ups,back,2,34,3,1
141,OHP,shoulders,3,85,3,1
141,Deadlifts,back,3,28,3,1
142,Bench Press,chest,3,53,2,1
142,Deadlifts,back,3,21,2,1
142,Deadlifts,back,3,71,2,1
142,Deadlifts,back,3,50,3,1
142,Burpees,full,2,70,4,1
142,Plank,core,1,31,5,1
143,Plank,core,1,66,4,1
143,Burpees,full,2,41,3,1
143,Squats,legs,2,33,5,1
143,Burpees,full,2,71,5,1
143,OHP,shoulders,3,38,4,1
143,Push-ups,chest,1,32,5,1
143,Bench Press,chest,3,53,2,1
143,Squats,legs,2,70,5,1
143,Bench Press,chest,3,47,4,1
143,Plank,core,1,74,5,1
143,Plank,core,1,87,5,1
143,Push-ups,chest,1,33,5,1
143,Burpees,full,2,22,4,1
143,Deadlifts,back,3,42,3,1
143,Plank,core,1,60,4,1
143,Burpees,full,2,64,4,1
143,Pull-ups,back,2,28,3,1
144,Plank,core,1,63,4,2
144,Push-ups,chest,1,37,3,2
144,Push-ups,chest,1,87,5,2
144,Push-ups,chest,1,58,3,2
144,Plank,core,1,60,5,2
144,Squats,legs,2,41,5,2
144,Bench Press,chest,3,47,4,2
144,Deadlifts,back,3,81,4,2
144,Pull-ups,back,2,61,5,2
144,Burpees,full,2,54,4,2
144,Push-ups,chest,1,89,4,2
144,Push-ups,chest,1,80,4,2
144,Squats,legs,2,88,4,2
144,OHP,shoulders,3,30,3,2
144,Squats,legs,2,87,5,2
144,Push-ups,chest,1,27,4,2
144,Squats,legs,2,40,4,2
144,Bench Press,chest,3,48,3,2
144,Lunges,legs,1,56,4,2
144,Squats,legs,2,56,4,2
145,Burpees,full,2,31,5,1
145,Bench Press,chest,3,34,4,1
145,Bench Press,chest,3,32,4,1
145,Burpees,full,2,32,5,1
145,Plank,core,1,38,4,1
145,Plank,core,1,51,5,1
145,OHP,shoulders,3,40,3,1
145,Plank,core,1,68,5,1
145,Deadlifts,back,3,80,3,1
145,Pull-ups,back,2,55,3,1
145,OHP,shoulders,3,85,3,1
145,Squats,legs,2,40,4,1
145,Plank,core,1,65,5,1
145,Burpees,full,2,60,4,1
145,Deadlifts,back,3,33,3,1
145,Pull-ups,back,2,48,5,1
145,Plank,core,1,50,4,1
145,OHP,shoulders,3,80,4,1
145,Plank,core,1,35,5,1
145,Lunges,legs,1,56,4,1
145,Burpees,full,2,37,4,1
145,Plank,core,1,70,4,1
145,OHP,shoulders,3,87,3,1
145,Pull-ups,back,2,55,4,1
145,OHP,shoulders,3,67,3,1
145,OHP,shoulders,3,61,3,1
145,Deadlifts,back,3,63,3,1
145,Pull-ups,back,2,52,5,1
146,Row,back,2,22,2,0
146,Push-ups,chest,1,53,5,0
146,Row,back,2,39,2,0
146,Push-ups,chest,1,39,4,0
146,Row,back,2,76,3,0
146,Burpees,full,2,60,2,0
146,Squats,legs,2,62,3,0
146,Burpees,full,2,70,2,0
146,Lunges,legs,1,34,4,0
146,Deadlifts,back,3,58,2,0
146,Lunges,legs,1,58,4,0
146,Squats,legs,2,48,2,0
146,Push-ups,chest,1,64,3,0
146,Lunges,legs,1,29,4,0
146,Pull-ups,back,2,36,4,0
146,OHP,shoulders,3,55,3,0
146,Row,back,2,49,4,0
146,OHP,shoulders,3,48,2,0
146,Bench Press,chest,3,78,1,0
146,Pull-ups,back,2,20,4,0
147,Pull-ups,back,2,54,5,2
147,Plank,core,1,84,4,2
147,Lunges,legs,1,87,4,2
147,Bench Press,chest,3,60,5,2
147,Deadlifts,back,3,73,3,2
147,OHP,shoulders,3,50,3,2
148,Squats,legs,2,77,3,0
148,Lunges,legs,1,39,5,0
148,Burpees,full,2,42,4,0
148,Deadlifts,back,3,85,2,0
148,Squats,legs,2,50,4,0
148,OHP,shoulders,3,62,2,0
148,Row,back,2,35,4,0
148,Burpees,full,2,88,3,0
148,Bench Press,chest,3,88,2,0
148,Push-ups,chest,1,75,3,0
148,Push-ups,chest,1,44,4,0
148,Push-ups,chest,1,59,5,0
148,Lunges,legs,1,34,3,0
148,Squats,legs,2,68,4,0
148,Burpees,full,2,20,4,0
148,OHP,shoulders,3,88,2,0
148,Bench Press,chest,3,48,1,0
148,Row,back,2,23,2,0
148,Pull-ups,back,2,62,3,0
148,Push-ups,chest,1,87,3,0
148,Burpees,full,2,70,2,0
149,Pull-ups,back,2,47,5,2
149,Row,back,2,29,4,2
149,Deadlifts,back,3,36,3,2
149,Pull-ups,back,2,73,5,2
149,Bench Press,chest,3,41,3,2
149,Deadlifts,back,3,40,3,2
150,Push-ups,chest,1,34,5,1
150,Bench Press,chest,3,55,4,1
150,Pull-ups,back,2,49,4,1
150,Pull-ups,back,2,50,3,1
150,Bench Press,chest,3,43,3,1
150,Bench Press,chest,3,23,2,1
150,Push-ups,chest,1,54,5,1
150,Lunges,legs,1,64,5,1
150,Row,back,2,22,5,1
150,Deadlifts,back,3,60,2,1
150,Row,back,2,72,5,1
150,Burpees,full,2,75,5,1
150,OHP,shoulders,3,72,2,1
150,Pull-ups,back,2,51,3,1
150,Lunges,legs,1,56,5,1
150,Lunges,legs,1,79,5,1
150,Row,back,2,89,5,1
150,Bench Press,chest,3,61,2,1
150,Row,back,2,78,3,1
150,Pull-ups,back,2,52,4,1
151,Squats,legs,2,47,5,2
151,Bench Press,chest,3,47,4,2
151,Squats,legs,2,47,4,2
151,Plank,core,1,82,3,2
151,Burpees,full,2,86,5,2
151,Plank,core,1,77,5,2
151,Burpees,full,2,44,4,2
151,Lunges,legs,1,66,4,2
151,Deadlifts,back,3,46,5,2
152,Deadlifts,back,3,67,4,1
152,Lunges,legs,1,46,4,1
152,Plank,core,1,42,5,1
152,Bench Press,chest,3,56,4,1
152,Push-ups,chest,1,41,5,1
152,Push-ups,chest,1,36,5,1
152,OHP,shoulders,3,55,4,1
152,Plank,core,1,59,4,1
152,Burpees,full,2,35,4,1
152,Burpees,full,2,85,5,1
152,Lunges,legs,1,70,5,1
152,Pull-ups,back,2,59,4,1
152,Squats,legs,2,31,3,1
152,Plank,core,1,41,4,1
152,Push-ups,chest,1,23,5,1
152,Squats,legs,2,35,4,1
152,Plank,core,1,60,5,1
152,Deadlifts,back,3,78,3,1
152,OHP,shoulders,3,29,4,1
152,OHP,shoulders,3,45,3,1
152,Lunges,legs,1,47,5,1
153,OHP,shoulders,3,42,1,0
153,Pull-ups,back,2,44,3,0
153,Pull-ups,back,2,68,2,0
153,Squats,legs,2,23,4,0
153,Push-ups,chest,1,79,4,0
153,Squats,legs,2,62,2,0
154,Burpees,full,2,71,3,1
154,Bench Press,chest,3,65,2,1
154,Burpees,full,2,54,3,1
154,Row,back,2,54,3,1
154,Lunges,legs,1,88,5,1
154,Bench Press,chest,3,63,2,1
154,Row,back,2,44,5,1
154,Push-ups,chest,1,55,5,1
154,Plank,core,1,25,5,1
154,Bench Press,chest,3,75,2,1
154,Lunges,legs,1,72,5,1
154,Pull-ups,back,2,55,3,1
154,Push-ups,chest,1,41,5,1
154,Deadlifts,back,3,36,3,1
154,OHP,shoulders,3,35,3,1
154,Squats,legs,2,20,5,1
154,OHP,shoulders,3,23,4,1
154,Row,back,2,75,3,1
154,Burpees,full,2,62,4,1
154,Push-ups,chest,1,68,5,1
154,Burpees,full,2,79,4,1
154,Deadlifts,back,3,82,2,1
154,Deadlifts,back,3,32,3,1
154,Deadlifts,back,3,42,2,1
154,Plank,core,1,59,5,1
154,Burpees,full,2,45,3,1
155,Deadlifts,back,3,80,1,0
155,Bench Press,chest,3,60,2,0
155,Deadlifts,back,3,63,1,0
155,OHP,shoulders,3,61,1,0
155,Deadlifts,back,3,43,3,0
155,Push-ups,chest,1,20,4,0
155,Lunges,legs,1,59,5,0
155,Row,back,2,23,2,0
155,Deadlifts,back,3,55,1,0
155,Plank,core,1,64,3,0
155,Squats,legs,2,63,3,0
156,Burpees,full,2,24,3,0
156,Plank,core,1,22,3,0
156,Burpees,full,2,39,4,0
156,OHP,shoulders,3,59,1,0
156,Plank,core,1,24,3,0
156,OHP,shoulders,3,56,1,0
156,Burpees,full,2,24,2,0
156,Lunges,legs,1,41,4,0
156,Squats,legs,2,87,2,0
156,Lunges,legs,1,84,5,0
156,Deadlifts,back,3,63,2,0
156,Plank,core,1,28,4,0
156,Plank,core,1,81,4,0
156,Pull-ups,back,2,34,3,0
156,Bench Press,chest,3,39,1,0
156,Deadlifts,back,3,21,2,0
156,Push-ups,chest,1,22,5,0
156,Deadlifts,back,3,83,1,0
156,Lunges,legs,1,60,5,0
157,Lunges,legs,1,82,3,0
157,Burpees,full,2,65,4,0
157,Pull-ups,back,2,36,2,0
157,Pull-ups,back,2,74,4,0
157,Row,back,2,76,2,0
157,Pull-ups,back,2,26,3,0
157,Bench Press,chest,3,39,3,0
157,Deadlifts,back,3,31,2,0
157,Bench Press,chest,3,20,3,0
158,Pull-ups,back,2,32,3,1
158,Pull-ups,back,2,52,4,1
158,Burpees,full,2,42,3,1
158,Row,back,2,23,4,1
158,Squats,legs,2,44,3,1
158,Deadlifts,back,3,42,4,1
158,Row,back,2,41,5,1
158,Bench Press,chest,3,78,4,1
158,Bench Press,chest,3,67,4,1
158,Deadlifts,back,3,41,3,1
158,Push-ups,chest,1,25,4,1
158,Bench Press,chest,3,38,4,1
158,Pull-ups,back,2,82,3,1
158,Push-ups,chest,1,20,4,1
158,Pull-ups,back,2,53,4,1
158,Deadlifts,back,3,42,2,1
158,Row,back,2,63,5,1
158,Row,back,2,80,3,1
158,Deadlifts,back,3,71,4,1
158,Push-ups,chest,1,43,5,1
158,Burpees,full,2,81,3,1
158,Row,back,2,50,5,1
158,OHP,shoulders,3,52,2,1
158,Deadlifts,back,3,39,2,1
158,Lunges,legs,1,22,5,1
159,OHP,shoulders,3,26,4,1
159,Push-ups,chest,1,79,5,1
159,Plank,core,1,58,5,1
159,Pull-ups,back,2,83,4,1
159,Pull-ups,back,2,35,5,1
159,Deadlifts,back,3,67,2,1
160,Deadlifts,back,3,53,4,2
160,Pull-ups,back,2,43,5,2
160,Burpees,full,2,48,5,2
160,Lunges,legs,1,75,4,2
160,Push-ups,chest,1,71,3,2
160,Bench Press,chest,3,31,5,2
160,Row,back,2,43,4,2
160,Deadlifts,back,3,89,3,2
160,Squats,legs,2,46,5,2
160,Pull-ups,back,2,36,4,2
160,OHP,shoulders,3,23,3,2
160,Lunges,legs,1,30,5,2
160,Bench Press,chest,3,62,5,2
160,OHP,shoulders,3,48,5,2
160,Pull-ups,back,2,54,4,2
160,Row,back,2,58,4,2
160,Plank,core,1,39,5,2
160,Pull-ups,back,2,37,5,2
161,Burpees,full,2,88,4,0
161,Row,back,2,30,3,0
161,Burpees,full,2,35,4,0
161,Deadlifts,back,3,36,1,0
161,Pull-ups,back,2,50,2,0
161,Squats,legs,2,46,4,0
161,Bench Press,chest,3,30,1,0
161,Push-ups,chest,1,68,3,0
161,Deadlifts,back,3,56,2,0
161,OHP,shoulders,3,64,3,0
161,OHP,shoulders,3,51,1,0
161,Bench Press,chest,3,38,2,0
161,Push-ups,chest,1,86,5,0
161,Burpees,full,2,79,4,0
161,Bench Press,chest,3,34,3,0
161,Lunges,legs,1,24,5,0
161,Plank,core,1,48,4,0
161,Pull-ups,back,2,41,2,0
161,Push-ups,chest,1,66,4,0
161,Deadlifts,back,3,36,2,0
161,Push-ups,chest,1,25,4,0
161,Plank,core,1,28,3,0
161,Squats,legs,2,89,2,0
161,Plank,core,1,49,4,0
161,Bench Press,chest,3,33,1,0
161,Bench Press,chest,3,69,3,0
161,Push-ups,chest,1,64,5,0
162,Deadlifts,back,3,68,2,1
162,Push-ups,chest,1,78,5,1
162,Row,back,2,38,4,1
162,Row,back,2,81,4,1
162,Burpees,full,2,30,5,1
162,Plank,core,1,31,5,1
162,OHP,shoulders,3,58,4,1
162,Bench Press,chest,3,46,2,1
162,Bench Press,chest,3,74,2,1
162,Plank,core,1,54,5,1
162,Row,back,2,51,5,1
162,OHP,shoulders,3,39,4,1
162,Lunges,legs,1,77,5,1
162,Row,back,2,34,4,1
162,Squats,legs,2,81,5,1
162,Row,back,2,88,3,1
162,Deadlifts,back,3,85,2,1
162,Squats,legs,2,79,5,1
162,Squats,legs,2,58,5,1
162,OHP,shoulders,3,76,4,1
162,Pull-ups,back,2,44,3,1
162,Row,back,2,61,3,1
162,OHP,shoulders,3,43,4,1
162,Burpees,full,2,26,3,1
162,Row,back,2,57,5,1
162,OHP,shoulders,3,54,3,1
163,Lunges,legs,1,39,3,2
163,Bench Press,chest,3,63,4,2
163,Pull-ups,back,2,78,4,2
163,Bench Press,chest,3,49,3,2
163,Lunges,legs,1,77,5,2
163,Bench Press,chest,3,32,4,2
163,Squats,legs,2,83,5,2
163,Pull-ups,back,2,76,5,2
163,Plank,core,1,43,5,2
163,Push-ups,chest,1,20,3,2
163,Row,back,2,47,4,2
163,OHP,shoulders,3,41,4,2
163,Burpees,full,2,88,4,2
164,Bench Press,chest,3,58,2,1
164,Push-ups,chest,1,46,4,1
164,OHP,shoulders,3,26,2,1
164,Deadlifts,back,3,67,3,1
164,Squats,legs,2,31,4,1
164,OHP,shoulders,3,21,2,1
164,Push-ups,chest,1,22,4,1
164,Squats,legs,2,29,5,1
164,Deadlifts,back,3,70,3,1
164,Bench Press,chest,3,80,4,1
165,Bench Press,chest,3,67,3,2
165,Lunges,legs,1,89,5,2
165,Deadlifts,back,3,29,3,2
165,Squats,legs,2,80,5,2
165,Deadlifts,back,3,87,4,2
166,OHP,shoulders,3,49,3,2
166,Squats,legs,2,75,4,2
166,Pull-ups,back,2,27,5,2
166,Squats,legs,2,69,4,2
166,Push-ups,chest,1,73,3,2
166,Lunges,legs,1,68,4,2
166,Plank,core,1,89,3,2
166,Bench Press,chest,3,88,5,2
166,Burpees,full,2,33,5,2
166,Burpees,full,2,55,4,2
166,Deadlifts,back,3,22,3,2
166,OHP,shoulders,3,49,5,2
166,Lunges,legs,1,86,4,2
166,Squats,legs,2,85,5,2
166,OHP,shoulders,3,59,3,2
166,Push-ups,chest,1,46,5,2
166,OHP,shoulders,3,38,3,2
166,OHP,shoulders,3,76,4,2
166,Lunges,legs,1,24,4,2
166,Push-ups,chest,1,55,3,2
167,Pull-ups,back,2,76,2,0
167,Deadlifts,back,3,24,3,0
167,Pull-ups,back,2,70,2,0
167,OHP,shoulders,3,61,3,0
167,OHP,shoulders,3,53,3,0
167,Burpees,full,2,73,2,0
167,Row,back,2,46,4,0
167,Row,back,2,56,2,0
167,Pull-ups,back,2,22,3,0
167,Squats,legs,2,36,3,0
167,Bench Press,chest,3,32,3,0
167,Row,back,2,31,3,0
167,Row,back,2,42,2,0
167,Bench Press,chest,3,71,1,0
167,Row,back,2,34,3,0
167,Burpees,full,2,84,4,0
167,Row,back,2,40,2,0
167,Plank,core,1,35,3,0
167,Row,back,2,51,3,0
167,Burpees,full,2,43,2,0
167,Row,back,2,61,2,0
167,Burpees,full,2,22,4,0
167,Bench Press,chest,3,49,3,0
167,Burpees,full,2,56,2,0
167,Plank,core,1,45,4,0
167,Burpees,full,2,80,4,0
167,OHP,shoulders,3,64,2,0
168,Deadlifts,back,3,42,2,0
168,Deadlifts,back,3,76,1,0
168,Bench Press,chest,3,60,3,0
168,Push-ups,chest,1,45,3,0
168,Deadlifts,back,3,36,1,0
168,Burpees,full,2,66,3,0
168,Lunges,legs,1,39,3,0
168,Push-ups,chest,1,66,5,0
168,Plank,core,1,70,5,0
169,Pull-ups,back,2,66,4,2
169,Plank,core,1,20,3,2
169,Push-ups,chest,1,29,5,2
169,Push-ups,chest,1,77,4,2
169,Burpees,full,2,71,5,2
169,Bench Press,chest,3,86,3,2
169,Bench Press,chest,3,72,3,2
169,Burpees,full,2,64,4,2
169,Pull-ups,back,2,53,4,2
169,OHP,shoulders,3,81,3,2
169,Lunges,legs,1,32,5,2
169,Row,back,2,82,4,2
169,Burpees,full,2,83,4,2
169,Deadlifts,back,3,82,4,2
169,Plank,core,1,64,4,2
169,Burpees,full,2,60,5,2
169,Bench Press,chest,3,87,3,2
169,Burpees,full,2,54,5,2
170,Row,back,2,54,3,0
170,Deadlifts,back,3,85,2,0
170,Row,back,2,49,4,0
170,Lunges,legs,1,84,3,0
170,Row,back,2,67,4,0
170,Squats,legs,2,31,4,0
170,OHP,shoulders,3,75,2,0
171,Plank,core,1,57,5,0
171,Lunges,legs,1,71,4,0
171,OHP,shoulders,3,78,2,0
171,Bench Press,chest,3,67,1,0
171,Pull-ups,back,2,28,2,0
171,Deadlifts,back,3,80,1,0
171,Bench Press,chest,3,82,2,0
171,Pull-ups,back,2,64,3,0
171,OHP,shoulders,3,82,2,0
171,Bench Press,chest,3,63,3,0
171,Row,back,2,84,3,0
171,Pull-ups,back,2,74,2,0
171,Lunges,legs,1,44,5,0
171,Pull-ups,back,2,52,2,0
171,Lunges,legs,1,77,3,0
171,Push-ups,chest,1,43,4,0
171,Plank,core,1,51,3,0
171,Pull-ups,back,2,79,2,0
171,Row,back,2,86,3,0
171,Row,back,2,68,2,0
171,Pull-ups,back,2,68,3,0
172,Lunges,legs,1,40,5,2
172,Push-ups,chest,1,33,4,2
172,Bench Press,chest,3,28,4,2
172,Bench Press,chest,3,44,4,2
172,Plank,core,1,42,3,2
172,OHP,shoulders,3,52,3,2
172,Row,back,2,67,4,2
172,Push-ups,chest,1,82,4,2
172,Plank,core,1,80,4,2
172,Squats,legs,2,72,5,2
172,Deadlifts,back,3,76,5,2
172,OHP,shoulders,3,78,3,2
173,Row,back,2,37,5,1
173,Bench Press,chest,3,22,2,1
173,Bench Press,chest,3,66,2,1
173,Lunges,legs,1,67,5,1
173,Squats,legs,2,84,4,1
173,Row,back,2,89,5,1
173,Lunges,legs,1,78,5,1
173,Pull-ups,back,2,56,3,1
173,Deadlifts,back,3,71,3,1
173,Burpees,full,2,82,5,1
173,Bench Press,chest,3,72,3,1
173,Row,back,2,25,5,1
173,Push-ups,chest,1,73,5,1
173,Squats,legs,2,44,5,1
173,Deadlifts,back,3,32,4,1
173,Squats,legs,2,53,3,1
173,Plank,core,1,49,4,1
173,Burpees,full,2,32,4,1
173,Lunges,legs,1,41,5,1
173,Squats,legs,2,61,4,1
173,Row,back,2,83,4,1
173,Burpees,full,2,63,5,1
173,Plank,core,1,60,4,1
173,Plank,core,1,69,4,1
173,Lunges,legs,1,61,4,1
173,Pull-ups,back,2,82,3,1
173,Bench Press,chest,3,71,4,1
173,Plank,core,1,25,5,1
174,Push-ups,chest,1,54,5,0
174,Deadlifts,back,3,77,3,0
174,Row,back,2,73,4,0
174,OHP,shoulders,3,23,2,0
174,Plank,core,1,74,5,0
174,Burpees,full,2,59,2,0
174,OHP,shoulders,3,34,3,0
174,Deadlifts,back,3,24,2,0
174,Pull-ups,back,2,40,4,0
174,Squats,legs,2,65,3,0
174,Pull-ups,back,2,39,4,0
174,Pull-ups,back,2,70,2,0
174,Deadlifts,back,3,29,2,0
175,Burpees,full,2,48,4,2
175,OHP,shoulders,3,57,5,2
175,Plank,core,1,78,3,2
175,Row,back,2,79,5,2
175,Lunges,legs,1,86,4,2
175,OHP,shoulders,3,57,3,2
175,Push-ups,chest,1,82,5,2
176,Deadlifts,back,3,33,2,0
176,Push-ups,chest,1,26,5,0
176,Bench Press,chest,3,81,1,0
176,Pull-ups,back,2,44,2,0
176,OHP,shoulders,3,47,1,0
176,Push-ups,chest,1,75,4,0
176,Row,back,2,77,2,0
176,Bench Press,chest,3,70,3,0
176,Plank,core,1,49,4,0
177,OHP,shoulders,3,85,5,2
177,Burpees,full,2,69,4,2
177,OHP,shoulders,3,52,5,2
177,Bench Press,chest,3,41,3,2
177,Pull-ups,back,2,51,5,2
177,Row,back,2,23,4,2
177,Squats,legs,2,62,5,2
177,OHP,shoulders,3,58,4,2
177,Burpees,full,2,50,4,2
177,Burpees,full,2,60,4,2
177,Pull-ups,back,2,38,5,2
177,Push-ups,chest,1,44,4,2
177,Burpees,full,2,22,5,2
177,Pull-ups,back,2,80,5,2
177,Deadlifts,back,3,57,3,2
177,Lunges,legs,1,55,4,2
177,Squats,legs,2,56,5,2
177,Pull-ups,back,2,40,5,2
177,Deadlifts,back,3,79,5,2
177,Plank,core,1,30,5,2
177,OHP,shoulders,3,50,3,2
177,Pull-ups,back,2,79,4,2
177,Squats,legs,2,48,5,2
177,OHP,shoulders,3,86,5,2
177,Push-ups,chest,1,63,3,2
177,OHP,shoulders,3,61,5,2
177,Lunges,legs,1,49,3,2
177,Row,back,2,47,5,2
178,Squats,legs,2,43,3,1
178,Row,back,2,37,4,1
178,Row,back,2,48,4,1
178,Pull-ups,back,2,52,3,1
178,Bench Press,chest,3,55,2,1
178,Bench Press,chest,3,32,2,1
178,Row,back,2,21,3,1
178,Push-ups,chest,1,31,5,1
178,Push-ups,chest,1,56,5,1
178,Bench Press,chest,3,79,4,1
179,Plank,core,1,67,5,1
179,Plank,core,1,59,5,1
179,Squats,legs,2,80,3,1
179,Pull-ups,back,2,30,4,1
179,Squats,legs,2,59,3,1
179,Plank,core,1,30,5,1
179,Row,back,2,67,5,1
179,Row,back,2,79,3,1
179,Squats,legs,2,26,5,1
179,Pull-ups,back,2,44,5,1
179,Squats,legs,2,66,3,1
179,Pull-ups,back,2,32,4,1
179,Pull-ups,back,2,42,4,1
179,Bench Press,chest,3,73,4,1
179,Squats,legs,2,83,5,1
179,Push-ups,chest,1,68,5,1
179,Pull-ups,back,2,22,5,1
179,Push-ups,chest,1,55,5,1
179,Push-ups,chest,1,53,5,1
179,Squats,legs,2,72,5,1
179,Push-ups,chest,1,83,5,1
180,OHP,shoulders,3,57,4,1
180,Squats,legs,2,24,3,1
180,Bench Press,chest,3,83,2,1
180,Plank,core,1,54,4,1
180,Pull-ups,back,2,58,5,1
180,Push-ups,chest,1,43,5,1
180,Push-ups,chest,1,77,4,1
180,OHP,shoulders,3,29,3,1
180,Pull-ups,back,2,35,4,1
180,OHP,shoulders,3,46,4,1
180,Burpees,full,2,83,3,1
180,Burpees,full,2,30,3,1
180,Lunges,legs,1,49,5,1
180,Push-ups,chest,1,79,4,1
180,Lunges,legs,1,73,5,1
180,Plank,core,1,58,5,1
180,Bench Press,chest,3,47,3,1
180,Bench Press,chest,3,41,4,1
180,Deadlifts,back,3,48,4,1
180,Row,back,2,51,4,1
180,Push-ups,chest,1,57,4,1
181,OHP,shoulders,3,51,2,0
181,Squats,legs,2,82,4,0
181,Lunges,legs,1,87,3,0
181,Row,back,2,48,4,0
181,OHP,shoulders,3,29,1,0
181,Plank,core,1,36,4,0
182,Row,back,2,57,2,0
182,Pull-ups,back,2,44,2,0
182,Lunges,legs,1,82,5,0
182,OHP,shoulders,3,39,1,0
182,OHP,shoulders,3,82,3,0
182,Row,back,2,59,2,0
183,Burpees,full,2,51,5,2
183,OHP,shoulders,3,79,3,2
183,Push-ups,chest,1,75,3,2
183,Row,back,2,88,5,2
183,Lunges,legs,1,51,5,2
183,Push-ups,chest,1,71,4,2
183,Pull-ups,back,2,46,5,2
183,Row,back,2,73,4,2
183,Deadlifts,back,3,47,5,2
184,Pull-ups,back,2,29,3,0
184,Deadlifts,back,3,25,2,0
184,Plank,core,1,35,4,0
184,Bench Press,chest,3,80,1,0
184,Squats,legs,2,69,2,0
184,Bench Press,chest,3,47,2,0
184,OHP,shoulders,3,22,1,0
184,Pull-ups,back,2,27,4,0
184,Deadlifts,back,3,35,1,0
184,Burpees,full,2,70,4,0
184,Bench Press,chest,3,59,1,0
184,Squats,legs,2,34,2,0
184,Deadlifts,back,3,42,3,0
184,OHP,shoulders,3,56,1,0
184,Pull-ups,back,2,48,3,0
184,Bench Press,chest,3,70,2,0
184,Row,back,2,24,2,0
184,Plank,core,1,83,5,0
184,Burpees,full,2,36,2,0
184,Bench Press,chest,3,74,2,0
184,Burpees,full,2,87,2,0
184,Lunges,legs,1,82,5,0
184,Burpees,full,2,72,3,0
185,Burpees,full,2,70,2,0
185,Push-ups,chest,1,29,3,0
185,Squats,legs,2,73,4,0
185,Plank,core,1,66,4,0
185,Pull-ups,back,2,39,3,0
185,Lunges,legs,1,67,4,0
185,Pull-ups,back,2,84,4,0
186,OHP,shoulders,3,43,3,0
186,OHP,shoulders,3,30,3,0
186,Push-ups,chest,1,89,3,0
186,Burpees,full,2,31,3,0
186,Deadlifts,back,3,42,3,0
186,Plank,core,1,33,4,0
186,Squats,legs,2,46,2,0
186,Bench Press,chest,3,81,1,0
186,Plank,core,1,63,5,0
186,Push-ups,chest,1,80,4,0
186,OHP,shoulders,3,20,1,0
186,Deadlifts,back,3,74,2,0
186,Burpees,full,2,37,3,0
186,Lunges,legs,1,86,5,0
187,Lunges,legs,1,62,5,0
187,Push-ups,chest,1,85,5,0
187,Pull-ups,back,2,53,2,0
187,Row,back,2,32,3,0
187,Plank,core,1,78,5,0
187,Plank,core,1,73,4,0
187,Lunges,legs,1,56,5,0
187,Bench Press,chest,3,52,1,0
187,OHP,shoulders,3,47,1,0
187,Burpees,full,2,89,4,0
